City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Year,Month,Day,DayOfWeek,WeekOfYear,Season,City_enc,Season_enc
Ahmedabad,2016-05-07,52.143053845732965,157.8465124366483,27.89031551492203,27.900492447226146,3.4660953655678512,18.28730649484748,1.9262784567174884,9.616275282201785,42.21667867221818,2.6392744336698843,28.696429597302625,6.078844448320657,83.03875,2016,5,7,5,18,Spring,0,2
Delhi,2023-07-10,30.14205093628574,141.7597644003146,24.714631709561267,22.45468302610647,28.711358290110127,8.70487882701018,0.9748227508027674,4.71761505065868,5.0,1.5520561930884706,6.322652932877508,2.562728860749562,51.6,2023,7,10,0,28,Summer,3,3
Ahmedabad,2018-03-26,25.634000605277727,51.924446636672265,6.829301024329906,19.31974931762852,15.870156648741713,31.603753286253863,0.3781537958840855,14.541634835270957,51.33270448775948,6.027022590676214,4.267096158866668,13.892528920745859,31.73,2018,3,26,0,13,Spring,0,2
Bengaluru,2020-08-24,5.0,64.78698559379414,1.2806369978685828,2.244909223334359,16.356581570894328,2.222039373878022,0.09904200255375592,41.96178724314042,23.809390514883013,0.767048055403064,2.405569175370909,2.627803145611588,25.44,2020,8,24,0,35,Summer,1,3
Jaipur,2015-03-06,11.084422155188118,22.368105202713096,39.04956353959501,5.0918159072623945,40.38111210216597,4.523441149491251,4.234869766964656,13.78790023131231,28.472701953142874,9.231341201657232,3.118046307455779,2.1597081533559987,16.7,2015,3,6,4,10,Spring,5,2
Kolkata,2022-01-12,13.664761352818605,39.77322793657889,7.528739750634567,1.6894902804655834,7.1219323009941595,10.086635736084643,0.4538276399463349,14.898364286917847,22.72309986875608,1.3360192916414815,30.49942823247772,0.7816255247841324,19.17,2022,1,12,2,2,Winter,6,4
Jaipur,2018-09-29,35.923829174910566,53.38199967538427,4.355992484437186,15.367961732257301,58.19207179055971,0.9495068998428514,1.5266410910221153,40.94309510392465,19.115802012836966,2.173312059349429,3.623674583194733,0.364351784052456,35.49,2018,9,29,5,39,Monsoon,5,1
Chennai,2018-02-26,43.23832306178878,20.111692974873787,14.515962251494607,12.323913472130851,34.893912798225465,1.5086758833236398,2.6442158664974,10.862606491537768,43.370906558895435,0.425838757573731,30.49942823247772,2.15316389721365,28.76,2018,2,26,0,9,Winter,2,4
Ahmedabad,2020-07-20,31.663213424955924,54.48132654165667,48.20946473771983,30.429856874279377,98.57811237015183,7.598604437871983,0.5356055700567506,41.96178724314042,52.47553274251634,2.597498825085426,4.007984936291253,0.48256654046841935,43.42,2020,7,20,0,30,Summer,0,3
Hyderabad,2022-05-19,24.383954016351403,157.8465124366483,0.890463748246572,23.014477108461907,18.155174904823003,43.205628469501626,1.0499617955161777,8.815288553043484,17.134725078027508,9.231341201657232,2.632086261055999,3.1053881747574414,68.49,2022,5,19,3,20,Spring,4,2
Ahmedabad,2019-02-04,24.452161118537216,49.0061180783511,29.03194566538552,27.18804077661923,120.86123855419754,35.85710262600553,0.17126597306819397,11.551714239315789,41.11780536530638,4.151665108046502,2.025620398068205,9.830905140447712,30.24,2019,2,4,0,6,Winter,0,4
Delhi,2023-08-01,30.14205093628574,112.56601334489514,16.994767357227854,19.158474598605007,34.30461650989272,9.409685388819366,4.234869766964656,3.591015634977036,10.446263280105535,0.8393582247506799,5.307809216815313,3.2324311954547635,46.35,2023,8,1,1,31,Summer,3,3
Ahmedabad,2018-03-08,39.26195082518461,81.1704868400912,11.083332312893745,9.760984385069316,120.86123855419754,2.3000397057126976,0.08987705811952112,9.616275282201785,62.43741771579248,1.7534795217118309,2.702436082221041,3.2752217896019546,42.82,2018,3,8,3,10,Spring,0,2
Pune,2019-03-03,25.35164255369678,44.01882548929749,27.257842373401218,77.11479450209336,1.097341435573712,2.942187912334816,0.8648464274180145,2.805319118840189,32.93963199675209,1.662417335675731,11.938177545844002,1.4614006095994592,37.63,2019,3,3,6,9,Spring,9,2
Chennai,2022-03-25,93.18992324832296,48.982639470082674,62.05510354743852,2.7111739841342817,52.07464666081244,7.111284550320138,0.9318383998290981,3.7756296118701296,52.23694632984149,0.30924855981210275,2.741365425919616,0.9093817352629836,51.38,2022,3,25,4,12,Spring,2,2
Mumbai,2016-01-27,104.41317062213359,52.13515462874869,5.20668801094843,18.53396791338298,67.8481235441244,3.5372438364449157,2.3444168520723156,3.551033515845212,22.696448022384924,6.510730466450244,18.042178232306977,1.2572577073996583,75.79,2016,1,27,2,4,Winter,8,4
Chennai,2019-08-26,12.224058765663159,12.991356582097318,3.101460619596135,11.18578691523793,2.1855674965875402,1.2993178868471078,0.19367490038992255,5.785628530110383,9.107303097542214,1.441161091860115,17.958353151434977,4.196515116939773,10.79,2019,8,26,0,35,Summer,2,3
Kolkata,2016-02-23,50.30014984707779,105.94100267350129,48.809776659163745,21.563886401319724,34.602015637087874,16.80263346851999,0.8718935213428076,2.1685390315659356,19.62698160930659,2.045195420342653,3.3620919488701606,4.479905802665308,49.94,2016,2,23,1,8,Winter,6,4
Mumbai,2021-05-25,104.41317062213359,50.256201258888346,22.109903074086862,3.457017019336158,64.76787376927801,13.064335009418516,0.5343944779439905,24.859124243883944,26.435102209880416,1.0327478533234316,14.005560999165498,1.2435107406316959,83.03875,2021,5,25,1,21,Spring,8,2
Kolkata,2016-01-14,41.436595217676235,108.56423378811613,11.524571134644493,2.207170293151427,32.9337632860458,5.16477597858458,0.5609730244586336,3.739918274971635,14.158912284583641,0.49602387923290087,19.487352678040935,2.54513932211799,44.05,2016,1,14,3,2,Winter,6,4
Kolkata,2019-12-02,36.3194753685924,71.6462223685416,17.031586869718033,16.83965332698365,2.637626671346549,22.640385624363834,2.2629500727394456,8.082436167774127,8.346719692287168,6.971751633102357,8.919221813890326,4.204556143208891,35.92,2019,12,2,0,49,Winter,6,4
Delhi,2021-03-28,31.6713614444819,48.725780696418994,27.37804215443326,40.60870265015039,47.294616172764776,22.438216099072502,0.008213865751133692,0.2428117638418535,49.82782423041338,0.11434410532776584,4.562307693986293,7.145216858007387,34.37,2021,3,28,6,12,Spring,3,2
Delhi,2023-05-24,49.0159234649696,62.69514670600792,29.658915886153633,9.415228664233531,2.5004248414319576,10.129666997866403,2.07395344169823,1.661988233852689,5.0,1.5318744383702463,5.815471075724958,1.926616809555589,35.94,2023,5,24,2,21,Spring,3,2
Lucknow,2020-09-19,60.57724534711133,62.84288082396877,50.488135571897544,24.789928535353354,68.03338728865806,1.5227280339451885,2.4942456138811067,33.98973345711153,76.4870331064196,3.9357368941496382,15.428492990230184,1.582856345417354,52.93,2020,9,19,5,38,Monsoon,7,1
Bengaluru,2023-06-27,12.23360288890011,153.4435995414248,11.131904699389327,9.798938839611221,1.7595042960350105,37.601653054849784,3.4744517522631386,27.224826106976504,6.734065108584526,1.1082295760896843,3.471737436280526,6.5553222231673,49.25,2023,6,27,1,26,Summer,1,3
Lucknow,2020-12-22,32.42121840090507,57.04601055523476,6.946119686792059,14.760756960764441,5.912046344612268,16.569177308171053,1.4787900421725289,27.575452128768976,94.85253510877853,1.7719266920521863,4.071600452672465,3.605801248910805,44.99,2020,12,22,1,52,Winter,7,4
Lucknow,2015-07-20,5.389225639193553,66.80085336254905,20.414381797510334,21.74725140726074,12.869281434467544,4.256363135600042,0.6084721758925198,7.948939570730163,94.85253510877853,2.4936247428672935,1.7528755698588312,9.715700637356175,38.3,2015,7,20,0,30,Summer,7,3
Bengaluru,2020-02-07,28.009583142338194,22.57125405251718,10.747769575449183,21.792071434954142,40.13551638477894,14.141620872057274,0.8359189524108723,2.289067117190385,17.78493381309376,9.231341201657232,5.092475412817452,1.184963931321992,20.87,2020,2,7,4,6,Winter,1,4
Hyderabad,2017-02-18,16.08438820661808,52.82949151448102,18.05754462656279,21.771198589592224,120.86123855419754,7.788450022957715,4.234869766964656,1.712563559208125,94.85253510877853,4.260190578756892,0.9048846843481585,7.368919285760165,40.33,2017,2,18,5,7,Winter,4,4
Mumbai,2023-02-25,43.43832271331899,151.11136344627562,10.89405380641319,8.15842054901151,5.0144958309115815,15.132244523703594,3.1953044844212624,13.955948475021684,71.15783938506563,9.231341201657232,3.8718487581610366,0.8838858214228482,64.31,2023,2,25,5,8,Winter,8,4
Jaipur,2023-07-02,8.80126603092796,73.7126704885028,3.320992198730433,6.439786005111772,6.159052364544787,9.63312976474393,0.9341055163505071,26.420775133537646,5.0,3.544144501030039,4.675735936917468,4.394628462681354,26.08,2023,7,2,6,26,Summer,5,3
Lucknow,2023-07-17,21.980290196322002,25.617905770950877,12.675945126020778,77.11479450209336,18.409761761218302,9.967583931231472,4.234869766964656,34.55595855307602,94.85253510877853,0.9402425165443972,2.950143982705315,1.6678183113406826,43.87,2023,7,17,0,29,Summer,7,3
Ahmedabad,2016-05-17,71.75341149058282,27.61392473456392,23.482961780630088,6.796352267470076,72.36903802008416,19.970394809677682,2.5970259565407723,5.110582425203098,26.337822581027897,1.0168789810565793,1.0687067663822556,0.5328671302349042,37.32,2016,5,17,1,20,Spring,0,2
Ahmedabad,2021-09-20,19.277401031875037,32.49067746032609,32.11726694299974,49.53410732237773,25.1866902378315,14.268114890695912,3.470315301876086,5.807599245283505,7.027586037075876,5.185750747487863,7.374486434186892,4.795529345556403,25.32,2021,9,20,0,38,Monsoon,0,1
Kolkata,2019-10-18,34.724830587416086,109.91878011915975,13.597760530633462,13.812066181281992,15.521352800144673,1.24995281550782,0.9965319196364798,1.5950258031752158,30.74759215488,1.6743465704679508,20.030819388193848,3.5341919940270357,44.6,2019,10,18,4,42,Monsoon,6,1
Bengaluru,2017-03-15,40.69179692999773,100.84436205811116,3.612169863562526,77.11479450209336,32.948811360124466,1.0141255517300634,2.9242423061002394,22.335527286677138,5.0,1.3871741564266031,4.089382511937815,3.327467352927034,62.75,2017,3,15,2,11,Spring,1,2
Kolkata,2020-11-16,20.71331656028554,10.0,10.712194890551057,13.773370194824423,12.072494656731983,5.457850873018057,3.3351915522769153,4.838042636383111,22.72309986875608,8.706399381449552,2.702372178388313,4.4888101108545975,16.44,2020,11,16,0,47,Autumn,6,0
Pune,2022-06-24,28.53957301890802,51.57463665766384,30.863074146705195,12.993567344995556,20.510426940544,8.438258762743661,0.14479374819042454,9.835732623816721,94.85253510877853,0.03996451504848662,3.3552618903209126,2.3295578055830033,36.63,2022,6,24,4,25,Summer,9,3
Pune,2020-03-10,18.469197248794085,60.54256493297533,10.649814889515168,30.43891426769535,16.1749371222317,4.828359741498508,4.234869766964656,39.65445047856988,94.85253510877853,2.2331122860389945,19.796844010370386,5.545852581810635,50.98,2020,3,10,1,11,Spring,9,2
Jaipur,2022-08-05,104.41317062213359,27.84071533940019,23.84950270517146,20.748790544709255,65.2144152333213,15.810028058048148,0.6088272664967764,20.92795187587652,56.00573158408012,4.475986901657405,7.503687273268948,0.7011617178787177,74.2,2022,8,5,4,31,Summer,5,3
Delhi,2019-04-20,9.521399185943897,41.54044380290776,14.153592605874092,77.11479450209336,103.21569735965943,3.255706308456692,0.8694585962686208,0.8126917714279689,25.341337568673055,3.997339781015787,1.4017092996057139,6.275830231518357,33.59,2019,4,20,5,16,Spring,3,2
Delhi,2017-08-18,104.41317062213359,138.61481680413553,5.520950345620684,36.84859467442109,57.01341639146223,18.26808922978152,2.3546319151549575,0.12282037546057961,80.69596454956235,1.3745780202603926,12.351939826396611,4.335285643057315,83.03875,2017,8,18,4,33,Summer,3,3
Bengaluru,2022-04-14,24.227558722015782,72.68901322349146,31.807466837232496,42.146750606406336,23.127334457525578,22.25204314907607,1.6399728891732717,23.22570141729164,5.0,2.301339195678973,1.6767210578386862,3.332259848502412,36.62,2022,4,14,3,15,Spring,1,2
Bengaluru,2019-01-25,38.350104816876915,38.48590813338668,1.7594393984961232,24.86228456351859,28.07419753080937,1.9913064132311358,3.3532297959722013,12.061189062430474,94.85253510877853,0.016778717605160587,0.621354406548003,0.6828250897555768,39.68,2019,1,25,4,4,Winter,1,4
Lucknow,2022-05-14,20.90864826396412,47.888919255570684,14.884190358935003,42.290051216634126,5.344624712200173,15.78192501334319,0.76767349884084,19.112410630993153,15.161121281376488,2.2960587858033197,2.9529078072813975,1.6304826114567486,29.44,2022,5,14,5,19,Spring,7,2
Pune,2017-10-25,33.98106246943923,46.54822210232314,4.686391274810814,19.2294512293847,54.95324778310753,45.100443878122334,1.1597584771749965,2.558539086103161,69.18829255428741,2.677731598201604,1.8403123287769017,1.7498912178654091,33.63,2017,10,25,2,43,Monsoon,9,1
Lucknow,2016-05-17,17.674732499228718,66.51108587995765,1.3884084405026422,21.74725140726074,36.300740758986066,3.21319974604512,0.04830271039638476,30.84148369273584,38.63109809502067,6.233320902446822,9.288631201132747,1.3316428100229085,32.78,2016,5,17,1,20,Spring,7,2
Delhi,2022-09-15,53.570919255268116,20.06924493718246,13.98064676690585,29.016648771004544,93.09150664170983,36.00343704627414,0.9318688685180179,22.263568693052534,94.85253510877853,0.7099680665906738,6.627468050454844,15.238310232594356,42.1,2022,9,15,3,37,Monsoon,3,1
Mumbai,2016-02-02,10.711953260533958,34.16396009862829,13.84543751241911,23.121373977546984,8.956310909038399,13.97289113632655,1.9314162905709586,33.22395952488951,70.00342193670603,5.231406882684376,12.875883192161963,12.363401951105537,27.05,2016,2,2,1,5,Winter,8,4
Mumbai,2017-05-20,44.31338763708816,112.70542030358287,24.5448901522323,24.798342190887006,57.03903390610357,13.408579999858393,0.5375403683779152,6.257663337056606,26.435102209880416,3.798252268812358,7.165612638508389,3.9497577327551223,50.77,2017,5,20,5,20,Spring,8,2
Bengaluru,2022-10-13,5.7684638349257105,51.89401466400811,27.31029074259412,66.2313165712574,46.16563357083778,0.7997883197937813,1.0593200317902562,4.838351709600028,34.96517685345587,3.290120100341433,5.430147376890958,1.151297695281179,29.42,2022,10,13,3,41,Monsoon,1,1
Kolkata,2016-01-28,41.215855185016046,30.116229818483248,26.023738413499853,13.183852369735055,12.361433124282225,20.69277724299156,0.37153434828361753,2.468369926884119,62.67489216474484,1.504546415631955,7.470094359835019,12.103373913675577,30.63,2016,1,28,3,4,Winter,6,4
Delhi,2015-07-26,65.32103315132316,30.99847379455872,10.537702226346578,7.0027880916836835,44.03001966472416,9.759163759838463,2.2228063833524905,39.907878543041335,49.533179374259994,1.3739139569969092,5.7002042685352095,6.919616528597005,41.72,2015,7,26,6,30,Summer,3,3
Mumbai,2017-11-04,11.945859275085192,90.431306789778,19.976594528388162,18.2796321998513,103.27787795991676,19.157531294001164,0.09362964907363401,2.9188735611739003,6.170064429809727,3.6447091920389436,0.3779210377238498,0.19771738874184092,30.49,2017,11,4,5,44,Autumn,8,0
Delhi,2020-02-25,56.99674046500687,37.998105919822294,17.205073165990218,6.999043700762287,100.25468558498758,24.846457294982137,1.8331188869100772,1.9058670233946782,36.60374398821844,9.231341201657232,11.41621401301714,3.373703340192054,35.27,2020,2,25,1,9,Winter,3,4
Chennai,2023-01-18,34.505141036953155,78.07206929060524,10.948469803872289,19.76899957447474,50.86531607633486,11.128645937887121,0.7144914034044196,3.2104941072770323,5.6131184864545975,1.5593658104846826,30.49942823247772,4.643646646216089,35.83,2023,1,18,2,3,Winter,2,4
Ahmedabad,2019-01-24,104.41317062213359,35.205980733598714,18.186932669905794,70.1488880250669,1.9706818408108793,4.590630104824633,0.06372892560835998,9.616275282201785,71.26160572895216,7.525131821250895,5.482394691509311,0.3439289149960539,69.14,2019,1,24,3,4,Winter,0,4
Pune,2017-05-13,16.70711863474796,24.754927871955573,58.84302510844143,19.2294512293847,82.31169142834216,2.289795627081291,2.8807834151880307,11.032727950814643,22.766389543515626,2.6496203902093685,5.511841558544112,0.25557724130883913,19.97,2017,5,13,5,19,Spring,9,2
Lucknow,2022-08-22,104.41317062213359,64.78755749455159,4.285999021581009,58.02033589013064,42.891896136755435,2.6242879262755956,1.0033313482013833,24.98325699888546,94.85253510877853,6.078627287380175,0.46849371296011,3.1136668745863103,83.03875,2022,8,22,0,34,Summer,7,3
Delhi,2016-07-17,5.0,51.00039082144605,47.2407783636326,5.452524696958723,14.867729278198205,30.253724215568408,1.3718844054808537,12.425521807720905,17.91547145990351,0.7345975198807358,22.107270895244447,0.009768102059413222,19.04,2016,7,17,6,28,Summer,3,3
Ahmedabad,2017-10-17,25.44188825280105,88.19824253354662,1.0987461778247445,19.31974931762852,8.29328659350126,1.9786151699641592,1.9753242384643674,41.96178724314042,6.548084314999608,4.309380555006756,26.46786547692502,0.23983919876272952,43.24,2017,10,17,1,42,Monsoon,0,1
Chennai,2015-04-06,8.509168519301413,101.38113461864214,7.3746385597291075,27.623059615085303,4.9411542876163015,7.284535389874106,1.596639949585831,1.070088939594,94.85253510877853,5.404402513597859,16.773908855928422,0.902442172819798,42.98,2015,4,6,0,15,Spring,2,2
Lucknow,2020-04-07,104.41317062213359,42.49656197161243,6.797627784801097,0.9682521108780897,2.0617077249831475,6.103171129648109,1.968767943191875,30.282725653462002,5.0,5.354395775563162,1.1243601198529558,12.038104641781796,66.24,2020,4,7,1,15,Spring,7,2
Delhi,2019-10-24,30.14205093628574,69.70371938737227,19.689523653307404,30.081528369322072,56.113741530734174,30.087922783916976,2.1550032823559206,8.371742563835868,22.227716094333196,4.60732717934253,23.04824409933137,7.2682327608548345,37.38,2019,10,24,3,43,Monsoon,3,1
